Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,states
5.501783130685349e-07,1.0378235223354806e-06,1.4291880357127853e-06,9.630071889514966e-07,1.4038016694844017e-06,1.1137029876206045e-06,7.256226243937866e-07,1.3116360125246923e-06,1.4181915737908542e-06,1.4021538364221368e-06,1.4889434214678361e-06,1.3577462563026872e-06,1.8505509010192685e-06,1.7200410280784886e-06,1.4822916320207323e-06,1.9249270039412893e-06,1.7707165513760418e-06,1.344897752650704e-06,2.0045279180534934e-06,1.244132836716885e-06,1.3255218002205012e-06,1.26889688970525e-06,1.620130142570994e-06,1.3768094921183515e-06,1.9485719880746527e-06,1.2817453312442781e-06,1.2787257812042478e-06,1.3550254901012112e-06,1.5264191776075978e-06,1.1580481949456338e-06,1.2494360766351807e-06,6.001922828490376e-07,1
4.7577378012944805e-07,1.0904535730347567e-06,9.649633031945394e-07,1.0698364225061453e-06,1.3780692525144072e-06,1.0488954750817057e-06,1.2995938385688746e-06,9.020705111382905e-07,1.4913058163850166e-06,2.1317676425394264e-06,1.40629235349225e-06,8.912220635190854e-07,1.4911236693426125e-06,1.5699670010979279e-06,2.1210455704049076e-06,2.1679884465438566e-06,1.8900228129399474e-06,1.9383236430437493e-06,1.618974659355303e-06,1.965854868174872e-06,1.547613073301078e-06,1.2727559008349837e-06,1.3180449760266532e-06,7.322555614271282e-07,7.759549135834059e-07,1.1778017377684652e-06,1.3827336495786356e-06,6.955047958433941e-07,8.908492865736959e-07,5.337815592007526e-07,8.029547800327207e-07,5.065236323249175e-07,1
9.072471442589279e-07,1.695750996313635e-06,1.4435213705908549e-06,1.727439446789076e-06,1.8698177667537197e-06,2.0279829245796884e-06,1.9423279017792647e-06,2.15358713417085e-06,2.022457279771524e-06,2.0103955272037574e-06,2.423992449801365e-06,2.5783585159729975e-06,3.2419704350791146e-06,3.5127537790599147e-06,2.894330966571113e-06,3.586172642135214e-06,2.9640263817276875e-06,2.612148526938486e-06,2.484264283070115e-06,2.4134453530560407e-06,2.324323601817636e-06,2.033249646441121e-06,2.080451624050316e-06,1.7071558674716729e-06,1.5995606613635644e-06,2.1735299327836768e-06,1.6872182731970788e-06,1.2153073538972323e-06,1.3401622222629051e-06,8.080332854474837e-07,1.3018136647837136e-06,6.692215306052441e-07,1
4.1234906425975944e-07,1.1922585608491321e-06,1.1399628291534667e-06,1.241351986266667e-06,1.5570971231304828e-06,1.5188005125335043e-06,1.0319724221466453e-06,1.6237151284807181e-06,1.8653064789163346e-06,1.8498962193951053e-06,2.4729546287742703e-06,1.8225445963567763e-06,3.234864038334886e-06,3.45674788282199e-06,2.684014883018595e-06,3.3758991720219467e-06,3.0382077449022024e-06,2.8607597020165946e-06,3.689043234875316e-06,3.1286285374297617e-06,2.249271544482991e-06,2.595778850318067e-06,1.8974946895138527e-06,1.1299083023982393e-06,1.553269046663464e-06,1.905984986403657e-06,1.7816816564799498e-06,1.1498854262114445e-06,9.137924307808831e-07,8.200340839978544e-07,1.0514380128224536e-06,7.123820835055879e-07,1
7.083736641059852e-07,1.2523544287489602e-06,1.2059822581366755e-06,1.1130008870290957e-06,1.0992506609582945e-06,1.733249877624233e-06,1.37467959584524e-06,1.2790601173007096e-06,1.202517476991563e-06,1.3368391811201455e-06,1.6618492016707844e-06,1.0713146630717117e-06,1.030463912124495e-06,1.5105633331412248e-06,1.3911204223886595e-06,1.8144585513910733e-06,1.5501726011788817e-06,1.5390475186914408e-06,1.2709460066748417e-06,1.2731751951847083e-06,1.1875215651644576e-06,9.070959035587577e-07,1.1194505755836383e-06,8.252437432963871e-07,1.2702441116921343e-06,1.2098433090444558e-06,1.0757730305823292e-06,9.450154456884422e-07,1.4019259367416495e-06,6.759497741147608e-07,9.100390413079295e-07,6.206771078102925e-07,1
4.78014916264908e-07,1.1228999505832875e-06,5.109994456180101e-07,1.297498380105576e-06,1.6680118192442669e-06,1.2768168000093923e-06,7.192174731156952e-07,1.085818093533275e-06,1.7392313406339207e-06,1.8573922047352533e-06,1.4854044987004145e-06,1.4833588233115845e-06,2.302418258332231e-06,2.0948928188462533e-06,1.950116570198602e-06,2.952817697356397e-06,3.059986012288235e-06,3.206652865407078e-06,2.4481004080742667e-06,2.5797690478664845e-06,2.5413992571953615e-06,2.008016869586954e-06,1.389872085598333e-06,6.63312462858594e-07,1.1767560443173014e-06,1.7790291229044628e-06,1.5732287772312177e-06,9.762984903711932e-07,1.125528624861229e-06,5.44254154670215e-07,1.1384485484292677e-06,4.1822328002920287e-07,1
4.392882908618369e-07,8.753840107067587e-07,1.3170031829413786e-06,8.379215407945571e-07,1.248965298275608e-06,1.0537792207585154e-06,1.5465296296011077e-06,1.4307493115452217e-06,1.2330265902186802e-06,1.9418714853693477e-06,1.5637114265684134e-06,1.7000438244598777e-06,1.5348382123259853e-06,2.4076141301844095e-06,1.6236587679152024e-06,1.8764914450540883e-06,1.8835790590688125e-06,1.7662069323953093e-06,2.178626827208929e-06,2.41785602215127e-06,1.774118331582675e-06,1.7098963350409605e-06,1.1026901573950068e-06,1.1023325072698692e-06,1.3256651338671793e-06,1.3129491824620428e-06,1.2182372090799665e-06,9.189144413649825e-07,5.554761308727142e-07,8.27337151646527e-07,1.0610777771407545e-06,4.650019381148225e-07,1
4.3363392562601404e-07,1.173643186743988e-06,7.348750336134186e-07,1.0028309086986373e-06,1.4461639926568512e-06,8.437625119155225e-07,1.2487810806205844e-06,9.137608027950282e-07,1.1455157190944542e-06,1.6664909386901476e-06,1.0754539857886454e-06,1.2816068051367953e-06,2.4493118805676996e-06,1.30353615450072e-06,1.409954081394066e-06,1.8905207415653734e-06,2.5033932396056906e-06,3.3822671235828405e-06,4.664539806110602e-06,4.059774371664813e-06,3.115112034316967e-06,2.852064041135226e-06,2.358935947547686e-06,1.5674617837580737e-06,1.6479017235253543e-06,2.046717385274238e-06,1.7537868940118832e-06,8.257714718594413e-07,1.1070215358299805e-06,6.700475810695633e-07,9.092280402391256e-07,3.546374030999701e-07,1
4.6109314178328437e-07,1.4634639239385427e-06,8.675669537339965e-07,1.0581999637641216e-06,2.031383400801303e-06,1.0555678635543607e-06,4.3861312030617326e-07,1.2380176896398452e-06,1.4627089791951497e-06,2.394452596895585e-06,1.709326647930741e-06,1.6290716708400017e-06,2.5089667746427608e-06,2.3794114015343035e-06,2.215733803748921e-06,3.127260600902037e-06,3.169495479465635e-06,3.2965419054902326e-06,2.5415969558232237e-06,2.953199128577503e-06,2.8606574480743896e-06,2.089412675062043e-06,1.8667967304625508e-06,1.1600005968451804e-06,1.0685204241630333e-06,2.196210860199946e-06,2.087602610778648e-06,1.1998979237878388e-06,9.424611960118061e-07,5.493790119107165e-07,1.3050162791307424e-06,5.008360233780677e-07,1
5.686791631593229e-07,1.1010694603985198e-06,1.4524442616618614e-06,1.0417732158819022e-06,1.3721248075975236e-06,1.3552628250396497e-06,1.4188254486807795e-06,1.9440060148076107e-06,1.7627333275006396e-06,1.940078658988794e-06,1.9036679814418123e-06,2.2068911342054925e-06,2.7356629287153974e-06,2.200125175051149e-06,2.170074193741089e-06,2.487886317910012e-06,2.4379070918827913e-06,2.337024043208457e-06,1.959501643771122e-06,2.7889433370736377e-06,2.044763330873302e-06,1.934624681558703e-06,1.8509711217922194e-06,1.7302138535398384e-06,1.4983824199894558e-06,1.4632425529299484e-06,1.2434785595988975e-06,1.0344770952311782e-06,1.2611884646734155e-06,8.860042555719896e-07,1.057203849623695e-06,6.408191969928984e-07,1
6.828553659096998e-07,9.981078411737252e-07,6.104414283517018e-07,7.761528611177221e-07,8.814923065692328e-07,7.544563786313527e-07,9.664407385703542e-07,1.1942972988206734e-06,1.0145882538265388e-06,1.2167576326999467e-06,1.0524398472628988e-06,1.2359403183574452e-06,1.3917464358939689e-06,1.3478892732686492e-06,1.5321296778861054e-06,1.501391043168808e-06,1.2625569435183663e-06,1.2481689344308062e-06,1.686151115102335e-06,1.2947404994577753e-06,7.12510112508645e-07,1.2910462892758912e-06,1.2911335010776408e-06,1.2038664180354364e-06,1.5182205360484472e-06,7.906417077563943e-07,7.374600935803046e-07,7.910746032932649e-07,1.1162165725679004e-06,8.886775163792451e-07,6.652814521839642e-07,7.633769836068959e-07,2
4.4207326518385006e-07,1.4396182102215723e-06,1.1996778044519862e-06,1.1940377227051708e-06,1.9080958585704958e-06,1.3617669861740696e-06,8.752573800351123e-07,1.8336518670925476e-06,2.0322129347366124e-06,2.079328182308265e-06,2.252162207638735e-06,1.931502004716195e-06,2.2197473097156125e-06,2.924866595649117e-06,2.742974074142639e-06,2.8980182220594057e-06,2.373199018936584e-06,2.4034718031281153e-06,2.131433095509788e-06,2.065101128886659e-06,1.8266334487827787e-06,1.6086657020525752e-06,1.4106394196047079e-06,1.347965300548247e-06,1.5764553103146231e-06,1.5514481272310948e-06,1.4543977706480422e-06,9.641522363530386e-07,1.0126046447644199e-06,5.702487032918819e-07,9.574536850374149e-07,4.2513224196966344e-07,2
3.671885757748364e-07,1.1777221006683339e-06,9.352408070588388e-07,9.97853527773009e-07,1.5962922711690994e-06,9.99229829668556e-07,1.127180879255612e-06,1.6281637995369613e-06,1.7895856605621227e-06,2.231990757519325e-06,1.974552006269505e-06,1.3936448280043282e-06,2.078448485365448e-06,1.8732350792554797e-06,2.2180002351368245e-06,2.506015327528826e-06,2.199170236896238e-06,2.3942954664570204e-06,2.589204806643739e-06,2.373399985020628e-06,1.393632148758924e-06,1.7384473380144503e-06,1.751418173358441e-06,1.0636770189598896e-06,1.385829738847847e-06,1.2554918141761429e-06,1.3069699216400837e-06,8.461829991413455e-07,9.30492584490354e-07,4.6742158768220724e-07,8.820208337238092e-07,3.0964605326266714e-07,2
4.32360851045412e-07,1.6820822977027703e-06,1.1025325682557157e-06,7.339136245916588e-07,1.0042796210296808e-06,1.263106022962695e-06,1.595464779637627e-06,2.1159856083315927e-06,1.2686100173414742e-06,1.082929598184598e-06,1.6593436543227698e-06,2.445590129431611e-06,2.8461172955207655e-06,2.6636463584467942e-06,1.7869949347695932e-06,2.0137779149920495e-06,1.9529171805057765e-06,2.039109027988705e-06,2.454379026293883e-06,1.6561238640519482e-06,9.995744903508382e-07,1.1319665102620864e-06,2.0563132753080584e-06,1.7723875123856939e-06,1.718069616336052e-06,6.294556834567957e-07,4.816176879196322e-07,7.243198794910412e-07,1.4293164607419191e-06,7.269861615992528e-07,4.324788829826652e-07,4.6918108332994483e-07,2
7.243801406603926e-07,1.4062825765956171e-06,1.0315914621548469e-06,9.511368286672776e-07,1.2672288319886518e-06,1.0068184344703421e-06,1.1481637693615256e-06,1.2021955398544129e-06,1.370278669216666e-06,1.607413780574135e-06,1.6964984460217034e-06,1.8552979273265787e-06,1.99077719901469e-06,2.209545109747951e-06,2.104029764384363e-06,2.3608044247799995e-06,2.1171085409039782e-06,1.9573506599757107e-06,1.9115909847763243e-06,2.291120920560654e-06,1.919972808128449e-06,1.6966095155207955e-06,1.6620100050784476e-06,1.3287889358557657e-06,1.4948893085528405e-06,2.012232955205118e-06,1.5173781409072972e-06,1.0909555784165537e-06,1.0165560978178595e-06,6.824892999735479e-07,1.178894196467026e-06,7.01185140727831e-07,2
3.8221020587908143e-07,1.1738360099717138e-06,1.1964024449513553e-06,1.3380558938969134e-06,1.869408047185224e-06,1.6778846963097257e-06,8.633734640427001e-07,1.8459527678834093e-06,1.9043149102836218e-06,2.0512197832809187e-06,2.596971302166483e-06,2.1029805288252012e-06,3.622364434379363e-06,3.508333045145198e-06,2.842504925685527e-06,3.5238098195129324e-06,3.182535200160829e-06,3.020999893797343e-06,3.6026478541780207e-06,2.6646232988662105e-06,2.119595495473213e-06,2.3647156465653867e-06,2.034768741075657e-06,1.3418694989633311e-06,1.505723395030785e-06,1.7302601100487742e-06,1.6908441995699923e-06,1.228691881173859e-06,1.092618628799568e-06,9.703418202075581e-07,1.0796176152070916e-06,5.823768078989724e-07,2
6.864821302722848e-07,9.260047865509356e-07,1.1780650619503775e-06,1.2678904009489302e-06,1.1991767659853892e-06,1.7929254793266513e-06,1.1222225311818105e-06,1.1796285711593499e-06,1.8666318337111123e-06,1.8147937889929033e-06,2.1087346564441012e-06,1.07378869643673e-06,1.2402453752391421e-06,1.8417188779301403e-06,1.8176980156728947e-06,2.1809995449355043e-06,1.9757014184130025e-06,1.791538889630195e-06,1.3469075281402248e-06,1.9018195994648405e-06,1.4622198660087325e-06,1.1391470259365085e-06,8.164359219566361e-07,7.423331032632304e-07,1.0416537845151425e-06,1.1830747698488852e-06,9.483550031569783e-07,9.292415114371073e-07,6.911346597908223e-07,7.269617278348914e-07,9.522862803042565e-07,6.538712590110982e-07,2
4.5449954400595193e-07,1.4226782634504466e-06,7.137882394111577e-07,1.2481364645221438e-06,1.683081335720255e-06,1.3440460207909135e-06,8.315909961652787e-07,1.228456775520778e-06,1.6770258859927133e-06,1.9396879187439895e-06,1.4962536884146342e-06,1.536034668548158e-06,2.454521245958752e-06,2.041882677433732e-06,1.8371396972102281e-06,2.912921396403077e-06,3.033798616913846e-06,3.269748695951271e-06,2.593477517551234e-06,2.8349086629865495e-06,2.9434303969809347e-06,2.144785618781511e-06,1.7300528180071895e-06,9.581218750868626e-07,1.7042940896550908e-06,1.9021977941920334e-06,1.7554867588512366e-06,1.0272732521461266e-06,1.1150243889040635e-06,4.894251427514528e-07,1.1730708822686677e-06,3.909413051761535e-07,2
5.050559007123619e-07,8.706821143912824e-07,9.893066872288463e-07,8.63800226041738e-07,1.1927216230050682e-06,1.064388284822215e-06,1.5460160444346862e-06,1.1427505736191172e-06,1.1809291767791085e-06,1.85608946006772e-06,1.405549129427454e-06,1.5015893641656328e-06,1.5644709099548192e-06,2.035762043093715e-06,1.5128596061179548e-06,1.3097010332922537e-06,1.4871052556701583e-06,1.447757853724598e-06,2.01379651222591e-06,2.02089387485019e-06,1.760356540482016e-06,1.4240151327796814e-06,1.1330232335804123e-06,9.432079089955551e-07,1.6705479552185715e-06,1.329485486954499e-06,1.3377663358873793e-06,9.75442942108947e-07,5.696005745098181e-07,8.412151696042699e-07,1.044498692893783e-06,5.260251457008481e-07,2
4.267958513485034e-07,1.1023116947380068e-06,1.3600902992321529e-06,1.0461222450034294e-06,1.437087873341239e-06,9.089968259539928e-07,8.594714381844123e-07,1.1634526579882012e-06,1.1215146648149048e-06,1.5389649958060905e-06,1.2070443231652242e-06,1.2222958607675537e-06,2.4547338069692187e-06,1.3914256315704983e-06,1.033011776981709e-06,2.0536860870951167e-06,2.7490009287187844e-06,3.6869957426424885e-06,5.222127188992865e-06,4.179562647579747e-06,2.926549729473922e-06,2.97681496718572e-06,2.2558992084433086e-06,1.1787784304975873e-06,1.9994608247378185e-06,2.0525471029971338e-06,1.661888691245323e-06,1.0055400378031132e-06,6.239822490111495e-07,3.725882456230106e-07,9.049737382974714e-07,3.2432335037921793e-07,2
4.902855742413729e-07,1.2719966341401428e-06,9.148293776458011e-07,1.0380235740631791e-06,2.0946864467223148e-06,9.52584946766037e-07,1.3988840311189315e-06,1.2966380765713841e-06,1.373475689940443e-06,2.565130827443655e-06,1.664517820890236e-06,1.5876549176165713e-06,2.1601252625060986e-06,2.232773824157565e-06,2.598613768000409e-06,3.1565943336012584e-06,3.229232873768676e-06,3.526563225449326e-06,2.4057840640761827e-06,3.3070268384005577e-06,3.1488778640191304e-06,2.1367791042953376e-06,1.4902905289243826e-06,1.5037822878111837e-06,1.2973174948794243e-06,2.2558789560791817e-06,2.171687354278017e-06,1.185927740085604e-06,1.0863064748136438e-06,6.032803515708008e-07,1.3405748102706713e-06,4.996085241169392e-07,2
5.098476982262061e-07,1.0497877847379298e-06,1.2025514217896177e-06,1.0037312734582184e-06,1.3383319989712253e-06,1.1686824552389195e-06,1.5207434955514056e-06,1.6627051389122435e-06,1.7764807797209564e-06,1.8585235042307072e-06,1.7679297992763327e-06,2.0884406828079243e-06,2.722209569876055e-06,2.209013683249943e-06,1.990793520980872e-06,2.1598080828069636e-06,2.309446604519874e-06,2.1461575348650534e-06,2.1683928783581535e-06,2.8037864586117958e-06,2.124985501734608e-06,1.9621225913615388e-06,2.27062316912931e-06,1.731359158055456e-06,1.2119829954353854e-06,1.6591328340047525e-06,1.3882407596343043e-06,1.214245562462622e-06,1.1214286640723546e-06,9.30174384472216e-07,1.292202704443494e-06,6.125982631373266e-07,2
5.069942783357559e-07,1.3435232947655318e-06,6.985526182401615e-07,7.648610946647727e-07,1.0166176006479491e-06,1.0067158126500444e-06,8.00618323978673e-07,1.2809452748213018e-06,1.1686228835705432e-06,1.413161339223357e-06,1.2092185236975039e-06,1.44798918955356e-06,1.5678913676531363e-06,1.5899679964147007e-06,1.6607978776953697e-06,1.7241673258109704e-06,1.347901591230736e-06,1.324568290548308e-06,1.6637584598108323e-06,1.3525108065672736e-06,7.261204556940225e-07,1.3749539946643099e-06,1.3496783084007068e-06,1.2236323941290984e-06,1.6811366140695964e-06,8.179559267835286e-07,7.895808410151196e-07,7.841689510252521e-07,1.285884491312235e-06,8.106038435242293e-07,6.736172237219712e-07,5.46920851818565e-07,2
5.04847026914254e-07,1.4532001647773165e-06,1.1493452636257949e-06,1.1125091687197135e-06,1.7442792840657276e-06,1.291576384059153e-06,1.4777660870017194e-06,1.8067249106217986e-06,1.857716713558644e-06,1.9598352715423412e-06,2.1914703731866184e-06,1.931580257460055e-06,2.3552621638831955e-06,2.8582764212653163e-06,2.7771027483332286e-06,2.77029963719622e-06,2.325243384285153e-06,2.4874503396870812e-06,2.051703771265509e-06,2.1827709561759535e-06,1.9003342934205049e-06,1.572600092672796e-06,1.7269588966623752e-06,1.7100025024159712e-06,1.7806318297100458e-06,1.4988928830745225e-06,1.4828702127659695e-06,9.143982991099428e-07,1.4038418483894452e-06,5.398917719501509e-07,8.874507211149937e-07,4.6212567057299443e-07,2
2.767724953356426e-07,1.0703555469498346e-06,8.713627897635249e-07,9.35764492020687e-07,1.4491203843131138e-06,1.0501020418367212e-06,1.0222809048860898e-06,1.638668319246786e-06,1.629410729922643e-06,2.329884178707671e-06,1.7964121355266588e-06,1.7120353742444927e-06,2.6446158916218562e-06,1.8584583613286282e-06,1.9459332387656623e-06,2.282583500455881e-06,2.21278352445474e-06,2.4747873137537014e-06,2.9608386236322577e-06,2.4840884048783875e-06,1.6874769251371143e-06,1.9214927742771593e-06,2.2221350634623255e-06,1.2459682300745115e-06,1.7596254020820242e-06,1.2235015582917215e-06,1.2509079721434415e-06,8.765844673515446e-07,9.622141599908984e-07,5.383971030198068e-07,7.196498408700936e-07,2.807411917523985e-07,2
3.5440199325154044e-07,1.4293585243196445e-06,1.066198849408279e-06,6.147645330153058e-07,8.724124233450164e-07,1.0461659254597741e-06,1.2627283873707694e-06,1.873057626484623e-06,1.237897133809912e-06,1.315576801192121e-06,1.4967329619621528e-06,2.2964581737613002e-06,2.687695261733208e-06,2.384690175127409e-06,1.9583634301116443e-06,2.349229838122735e-06,2.1252472135736506e-06,2.0568823351151894e-06,2.458093900963672e-06,1.88398681627139e-06,1.2016135150356686e-06,1.3251353652437258e-06,2.0652648827170606e-06,1.9203579453178776e-06,1.690508951844179e-06,8.491279087353268e-07,4.065197524070669e-07,6.291125358667834e-07,1.3920513134456843e-06,6.71871058057625e-07,4.875587744766582e-07,4.2819259604987353e-07,2
5.728666245339899e-07,1.5880471725445353e-06,1.173694130287118e-06,1.1541745343526931e-06,1.1592596296288265e-06,1.2464075839396748e-06,1.126731144656651e-06,1.2552960763062429e-06,1.6565218476603387e-06,1.7018797885688e-06,1.6321761385967242e-06,1.3246735882864542e-06,1.571883051819235e-06,1.8514029503942946e-06,1.9769387813429573e-06,1.873833767297382e-06,1.5526701979431409e-06,1.6460720389524132e-06,1.691309430346308e-06,1.5791755135848422e-06,1.053216965375327e-06,1.174423250620393e-06,9.998289569340537e-07,8.923028374781215e-07,9.593274247808534e-07,8.23190151474934e-07,6.830081896457932e-07,7.41086901313444e-07,9.234838039158319e-07,4.979871664980453e-07,6.448226132787667e-07,3.792005976675513e-07,2
3.94965768421493e-07,1.3774400498788308e-06,1.2446878104007442e-06,1.1977368790760403e-06,1.489894664314372e-06,1.6868134173794324e-06,1.356491569710302e-06,2.0785437850126365e-06,1.767803191106467e-06,2.2346029279856493e-06,2.3841331353934974e-06,2.5767691194995804e-06,3.5005083670628267e-06,3.288474746182506e-06,2.4729316211639397e-06,3.119422444106593e-06,3.000712581347121e-06,2.775279300040061e-06,2.2305759371484334e-06,2.1060392755963617e-06,1.5797347017122606e-06,1.5142903834116252e-06,1.927568819122927e-06,2.1262593079418864e-06,1.4081992019110393e-06,1.1357517768588473e-06,9.725480281465212e-07,9.12123254788158e-07,1.5361589415962551e-06,7.181030575325156e-07,5.595195216508813e-07,4.5675106655497896e-07,2
5.016893445679808e-07,1.0891500739130923e-06,6.23846362265897e-07,8.48541365428007e-07,1.1769904883107977e-06,8.566380559950268e-07,1.32925615206827e-06,1.165183647074086e-06,1.6157820338471748e-06,1.7198395505192627e-06,1.4541179408857083e-06,1.4598206220697864e-06,1.8761968991572798e-06,2.100143498810554e-06,1.9117593289274895e-06,2.504912951726431e-06,2.0305042675328847e-06,2.1179410751345136e-06,2.2596782136315963e-06,1.4849906343202253e-06,1.0854789287910253e-06,1.0541259999096212e-06,1.1312057903749604e-06,1.028424113925022e-06,9.572702864946729e-07,7.911972822643203e-07,8.297233128498306e-07,6.599221865839174e-07,1.262252669027571e-06,7.509469895529031e-07,7.092781521571754e-07,4.18348548733448e-07,2
3.27596002154432e-07,9.046124316662695e-07,7.972613380795419e-07,8.568841442458784e-07,1.56944672299266e-06,1.1780265210017897e-06,9.712915483345308e-07,1.5352685166218298e-06,1.0637704268089863e-06,2.122908666256704e-06,1.650359240215226e-06,2.027801634356364e-06,3.2347386689757004e-06,2.4938255032838454e-06,2.3797554571866883e-06,3.092512088644081e-06,3.0646460829306685e-06,3.339041484232965e-06,3.977642200739852e-06,3.2848102639046955e-06,2.099069773826391e-06,2.5044631136151694e-06,3.2660993864444493e-06,1.9311435642853786e-06,2.7891025321669193e-06,1.726947640197744e-06,1.512823253507632e-06,1.5612457308840937e-06,1.4260640683198762e-06,6.128753223572348e-07,1.156103405982115e-06,4.141189521581423e-07,2
3.8224072547479203e-07,1.76573375855152e-06,7.911742566778717e-07,7.891078475544071e-07,1.1568259433114827e-06,1.1093871384671264e-06,1.4921105009441424e-06,2.098970202055605e-06,7.234663561581782e-07,9.446778154138183e-07,1.571282893762276e-06,1.979261624027418e-06,1.4653758146806125e-06,1.912324009225446e-06,9.871823204841487e-07,1.3427542558068042e-06,1.5185515862559885e-06,2.163986585394142e-06,2.2142607845265116e-06,1.942204776414589e-06,1.6638517676718372e-06,1.263318436577215e-06,1.6314856128966365e-06,1.4173659041125958e-06,1.3620604087636822e-06,9.782027180982108e-07,1.1930076848714902e-06,6.317253955348688e-07,8.057788709271005e-07,6.378914269830804e-07,8.839012647652659e-07,3.4160854160050253e-07,2
5.500300274295914e-07,8.181602023207937e-07,1.1883315026149729e-06,8.815754724224445e-07,1.0265785166634303e-06,9.88448497060193e-07,9.511839032308075e-07,1.5477966254752058e-06,1.3105828717095447e-06,1.979830932933991e-06,1.2176221118237589e-06,1.6542690488825623e-06,1.9978067796109207e-06,1.7379858555617778e-06,1.7118528546464345e-06,1.7844175443881104e-06,1.7498688686110662e-06,1.8079821536497889e-06,2.1449665624287387e-06,1.6720027124460428e-06,1.3780521831184523e-06,1.2864488643206563e-06,1.1814840622282155e-06,1.2667012434180133e-06,1.2745163216299853e-06,9.833733659887088e-07,9.529450039297025e-07,6.951156598510953e-07,9.938489680813506e-07,6.540677300560887e-07,7.89816624699811e-07,5.685613062253144e-07,2
4.870080074478182e-07,1.0632050361929906e-06,6.504273972607823e-07,6.441431900541486e-07,1.2977349323766734e-06,1.0848039426810544e-06,1.4622887664787446e-06,1.2524404098948444e-06,1.4412514469375604e-06,1.510038880690622e-06,1.5251744374144796e-06,1.6106089938863274e-06,1.6911735868453957e-06,1.8628446647475995e-06,1.7520189504505206e-06,1.4956208429572143e-06,1.3831694042784383e-06,1.2707690569285088e-06,1.2914242300324948e-06,1.4830294505198871e-06,1.4330438754083403e-06,1.1784596715769677e-06,1.4434977181342782e-06,1.1520918128231236e-06,1.217985818604803e-06,8.720763596904984e-07,1.1672209429165957e-06,8.503346000990721e-07,1.0053222589781276e-06,6.026731660363503e-07,6.740778962101379e-07,4.3393311680075715e-07,2
4.2024762677878315e-07,1.3952053388921121e-06,1.017503969426355e-06,6.978814015122349e-07,1.1982640494448454e-06,9.800340234967435e-07,1.342585605857551e-06,1.2131746648647487e-06,1.1210749391653154e-06,7.149399373282783e-07,1.6439257677574635e-06,1.893079189701232e-06,2.8158945387394004e-06,2.3576225540064615e-06,1.3371641669201553e-06,2.10027754230585e-06,2.133762545723601e-06,2.034982848170106e-06,2.7952247761319237e-06,1.573613657054339e-06,1.4426099732279978e-06,1.529671322289262e-06,2.24384503445848e-06,1.461284244191485e-06,1.663473050529544e-06,1.1487510773507227e-06,1.0932732536307378e-06,1.092609508228325e-06,1.051991987050744e-06,7.21262443974166e-07,8.547894121645431e-07,3.916852835936297e-07,2
2.5793467437887127e-07,1.2268642896358583e-06,9.705725635210078e-07,1.0542509418995293e-06,1.4857292898076818e-06,1.3648527051399092e-06,1.5254864270900335e-06,1.5109971154105054e-06,1.2375764598950022e-06,1.4957989504475205e-06,1.5981302317393228e-06,2.1238457461831823e-06,2.1141347680537312e-06,2.733120146278978e-06,1.7125982593962995e-06,2.5054969372738265e-06,2.4573226449274784e-06,2.2345601142319025e-06,1.646546990160278e-06,2.181604099866041e-06,2.0590086579937954e-06,1.5407435248512222e-06,1.208494660638251e-06,1.4467701445008448e-06,1.550797144041334e-06,1.5524055312606234e-06,1.3435116546079427e-06,1.0540762264544043e-06,1.2039914167352841e-06,3.8934168049923367e-07,7.98882050878013e-07,3.4463631020509865e-07,2
4.55707303131678e-07,1.402676985130928e-06,1.0801175426581257e-06,7.021214180451801e-07,1.161965588925002e-06,9.760589767473602e-07,1.2425548459514621e-06,1.4406232555384783e-06,1.2330816301503566e-06,1.4329817567895162e-06,1.8225286881174091e-06,2.0261209660985036e-06,3.023047695657916e-06,2.7713512316928866e-06,2.0793779276027665e-06,2.352259403528117e-06,2.2642221416502753e-06,2.327554693166896e-06,3.3511951493757306e-06,2.169087780887517e-06,1.448899398896945e-06,1.6343978797541833e-06,1.8598510719007755e-06,1.441074497775004e-06,1.1558648055978748e-06,1.0589354299035485e-06,8.822077386604157e-07,7.622181652721662e-07,1.160826442994153e-06,8.424236002412685e-07,7.209019683763222e-07,4.660863607663535e-07,2
4.4484873696985827e-07,1.697330351638868e-06,1.4488353834975261e-06,1.1589822323762956e-06,1.1871497071888083e-06,1.0151526238646633e-06,1.1787547418042934e-06,1.2971847414911979e-06,1.5151080007530916e-06,1.6906717670920673e-06,1.3346141666614656e-06,1.2387072548265595e-06,1.7863822465974417e-06,1.230970335993071e-06,1.6981386005382502e-06,1.8125381636293686e-06,1.5193772517310288e-06,1.6072689467491679e-06,1.6970926108226432e-06,1.1084327032649887e-06,1.0887055045170767e-06,9.050846075937033e-07,1.2561749643706393e-06,7.03578036998623e-07,1.2357743487815474e-06,9.777224243771046e-07,1.0475736500753676e-06,8.464978348592777e-07,6.437418705587649e-07,5.592946734658529e-07,7.909836377994008e-07,4.2903303369529214e-07,2
